timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-02-04T00:00:00.000Z";"2025-02-04T23:59:59.999Z";"2025-02-04T00:07:00.000Z";"2025-02-04T21:46:00.000Z";"2781";0.1102796519;0.1106865328;0.0942807778;0.0991595069;120812600.45;2544509724.53;"2025-02-04T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-03T23:59:59.999Z";"2025-02-03T00:01:00.000Z";"2025-02-03T02:04:00.000Z";"2781";0.1153293844;0.1154149806;0.0753515811;0.1102796519;408181127.66;2829237956.78;"2025-02-03T23:59:59.999Z"
"2025-02-02T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-02-02T01:10:00.000Z";"2025-02-02T22:43:00.000Z";"2781";0.1218932164;0.124381587;0.1123088291;0.1153293844;119417074.98;2959737599.4;"2025-02-02T23:59:59.999Z"
"2025-02-01T00:00:00.000Z";"2025-02-01T23:59:59.999Z";"2025-02-01T05:39:00.000Z";"2025-02-01T23:28:00.000Z";"2781";0.1298209962;0.1310122746;0.1216224733;0.1218932164;49866739.05;3125737444.44;"2025-02-01T23:59:59.999Z"
"2025-01-31T00:00:00.000Z";"2025-01-31T23:59:59.999Z";"2025-01-31T13:16:00.000Z";"2025-01-31T20:28:00.000Z";"2781";0.1314254106;0.1332611562;0.128704006;0.1298224625;52389720.7;3330118885.7;"2025-01-31T23:59:59.999Z"
"2025-01-30T00:00:00.000Z";"2025-01-30T23:59:59.999Z";"2025-01-30T13:20:00.000Z";"2025-01-30T00:33:00.000Z";"2781";0.1229576669;0.1349091821;0.1222902676;0.1314254106;67809851.26;3368593064.92;"2025-01-30T23:59:59.999Z"
"2025-01-29T00:00:00.000Z";"2025-01-29T23:59:59.999Z";"2025-01-29T22:38:00.000Z";"2025-01-29T19:29:00.000Z";"2781";0.1214786045;0.1246796952;0.1187824505;0.1229546925;68159117;3152549614.51;"2025-01-29T23:59:59.999Z"
"2025-01-28T00:00:00.000Z";"2025-01-28T23:59:59.999Z";"2025-01-28T00:15:00.000Z";"2025-01-28T23:37:00.000Z";"2781";0.1281285988;0.1291545181;0.1204417478;0.1214786045;60763372.02;3112185788.77;"2025-01-28T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-01-27T23:59:59.999Z";"2025-01-27T00:13:00.000Z";"2025-01-27T07:31:00.000Z";"2781";0.1286925593;0.1292235372;0.1179383083;0.1281285988;114786722.55;3281817091.85;"2025-01-27T23:59:59.999Z"
"2025-01-26T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-26T02:02:00.000Z";"2025-01-26T23:56:00.000Z";"2781";0.131777669;0.1339470182;0.1286692855;0.1286925593;41634980.36;3297274446.68;"2025-01-26T23:59:59.999Z"
"2025-01-25T00:00:00.000Z";"2025-01-25T23:59:59.999Z";"2025-01-25T16:17:00.000Z";"2025-01-25T10:31:00.000Z";"2781";0.1316184532;0.1343993601;0.1279459654;0.131777669;50230675.2;3375528998.27;"2025-01-25T23:59:59.999Z"
"2025-01-24T00:00:00.000Z";"2025-01-24T23:59:59.999Z";"2025-01-24T14:47:00.000Z";"2025-01-24T02:34:00.000Z";"2781";0.1301672577;0.1347614831;0.1277887614;0.1316337783;57906461.35;3369196447.26;"2025-01-24T23:59:59.999Z"
"2025-01-23T00:00:00.000Z";"2025-01-23T23:59:59.999Z";"2025-01-23T15:08:00.000Z";"2025-01-23T11:14:00.000Z";"2781";0.1304680657;0.1333363711;0.1259727022;0.1301672577;76241727.28;3330934801.09;"2025-01-23T23:59:59.999Z"
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T02:29:00.000Z";"2025-01-22T15:31:00.000Z";"2781";0.1362043375;0.1375946993;0.1293657724;0.1304680657;59520736.78;3339635711.46;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T18:03:00.000Z";"2025-01-21T06:04:00.000Z";"2781";0.1271757956;0.1407054021;0.1246149975;0.1362043375;114919646.84;3485650887.87;"2025-01-21T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-20T23:59:59.999Z";"2025-01-20T07:16:00.000Z";"2025-01-20T01:56:00.000Z";"2781";0.1242463535;0.134378228;0.1225041547;0.1271757956;180231943.45;3253836817.83;"2025-01-20T23:59:59.999Z"
"2025-01-19T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-19T01:52:00.000Z";"2025-01-19T09:25:00.000Z";"2781";0.1407053483;0.1412702708;0.1230758453;0.1242455678;232032920.3;3176388310.2;"2025-01-19T23:59:59.999Z"
"2025-01-18T00:00:00.000Z";"2025-01-18T23:59:59.999Z";"2025-01-18T01:07:00.000Z";"2025-01-18T16:43:00.000Z";"2781";0.1540982643;0.1562108009;0.1380196196;0.1407053483;131710750.28;3598307428.79;"2025-01-18T23:59:59.999Z"
"2025-01-17T00:00:00.000Z";"2025-01-17T23:59:59.999Z";"2025-01-17T23:46:00.000Z";"2025-01-17T00:00:00.000Z";"2781";0.1456476121;0.1548287138;0.1456427608;0.1540995147;107767289.12;3939884814.52;"2025-01-17T23:59:59.999Z"
"2025-01-16T00:00:00.000Z";"2025-01-16T23:59:59.999Z";"2025-01-16T12:43:00.000Z";"2025-01-16T00:48:00.000Z";"2781";0.1379258883;0.1532158922;0.136749909;0.1456476121;124487379.52;3720896511.07;"2025-01-16T23:59:59.999Z"
"2025-01-15T00:00:00.000Z";"2025-01-15T23:59:59.999Z";"2025-01-15T20:16:00.000Z";"2025-01-15T11:37:00.000Z";"2781";0.1371590297;0.1400401782;0.1326236895;0.137924966;99101303.14;3524741108.92;"2025-01-15T23:59:59.999Z"
"2025-01-14T00:00:00.000Z";"2025-01-14T23:59:59.999Z";"2025-01-14T19:11:00.000Z";"2025-01-14T00:00:00.000Z";"2781";0.1171503666;0.1395750784;0.1171385286;0.1371590297;149300973.29;3502384924.61;"2025-01-14T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-13T23:59:59.999Z";"2025-01-13T00:37:00.000Z";"2025-01-13T12:04:00.000Z";"2781";0.1166708046;0.1180018263;0.1081137271;0.1171503666;137424188.37;2992403176;"2025-01-13T23:59:59.999Z"
"2025-01-12T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-12T20:31:00.000Z";"2025-01-12T01:31:00.000Z";"2781";0.1162604005;0.1193897404;0.1158909286;0.1166708046;52444087.91;2979453814;"2025-01-12T23:59:59.999Z"
"2025-01-11T00:00:00.000Z";"2025-01-11T23:59:59.999Z";"2025-01-11T04:23:00.000Z";"2025-01-11T00:28:00.000Z";"2781";0.1147094024;0.1180373467;0.1142255281;0.1162604005;55579482.59;2968277099.95;"2025-01-11T23:59:59.999Z"
"2025-01-10T00:00:00.000Z";"2025-01-10T23:59:59.999Z";"2025-01-10T10:10:00.000Z";"2025-01-10T17:12:00.000Z";"2781";0.112946769;0.1162864674;0.1126454555;0.1147094024;79195743.72;2927991626.11;"2025-01-10T23:59:59.999Z"
"2025-01-09T00:00:00.000Z";"2025-01-09T23:59:59.999Z";"2025-01-09T01:28:00.000Z";"2025-01-09T22:16:00.000Z";"2781";0.117116072;0.1181959414;0.1111214264;0.1129478682;117975998.32;2882323004.83;"2025-01-09T23:59:59.999Z"
"2025-01-08T00:00:00.000Z";"2025-01-08T23:59:59.999Z";"2025-01-08T21:06:00.000Z";"2025-01-08T07:03:00.000Z";"2781";0.1139325577;0.1174860345;0.1092551178;0.117116072;145588769.75;2988018463.19;"2025-01-08T23:59:59.999Z"
"2025-01-07T00:00:00.000Z";"2025-01-07T23:59:59.999Z";"2025-01-07T00:40:00.000Z";"2025-01-07T20:05:00.000Z";"2781";0.1233841236;0.1238221515;0.1134522306;0.1139325577;120710447.16;2904507023.92;"2025-01-07T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-06T23:59:59.999Z";"2025-01-06T16:31:00.000Z";"2025-01-06T10:14:00.000Z";"2781";0.1243857247;0.1264824775;0.120972173;0.1233842897;101263347.29;3144722738.46;"2025-01-06T23:59:59.999Z"
"2025-01-05T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-05T00:22:00.000Z";"2025-01-05T18:15:00.000Z";"2781";0.1264121201;0.1265577421;0.1217619745;0.1243857247;78187770.22;3169501708.09;"2025-01-05T23:59:59.999Z"
"2025-01-04T00:00:00.000Z";"2025-01-04T23:59:59.999Z";"2025-01-04T00:27:00.000Z";"2025-01-04T10:12:00.000Z";"2781";0.1288214586;0.1294818924;0.1257649816;0.1264121201;90822207.98;3220378881.98;"2025-01-04T23:59:59.999Z"
"2025-01-03T00:00:00.000Z";"2025-01-03T23:59:59.999Z";"2025-01-03T20:49:00.000Z";"2025-01-03T09:02:00.000Z";"2781";0.1226319218;0.1300924115;0.1202964149;0.1288214586;116603478.4;3282789198.18;"2025-01-03T23:59:59.999Z"
"2025-01-02T00:00:00.000Z";"2025-01-02T23:59:59.999Z";"2025-01-02T10:14:00.000Z";"2025-01-02T00:08:00.000Z";"2781";0.1169476577;0.1262913823;0.1168934258;0.1226335692;119879053.51;3122589336.29;"2025-01-02T23:59:59.999Z"
"2025-01-01T00:00:00.000Z";"2025-01-01T23:59:59.999Z";"2025-01-01T20:48:00.000Z";"2025-01-01T09:44:00.000Z";"2781";0.1146132874;0.1176879897;0.1123917976;0.1169480207;75598839.25;2978725806.52;"2025-01-01T23:59:59.999Z"
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T14:31:00.000Z";"2024-12-31T05:55:00.000Z";"2781";0.1153775468;0.1172375299;0.1133373651;0.1146132874;75055890.78;2916904833.37;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T20:07:00.000Z";"2024-12-30T15:25:00.000Z";"2781";0.1155496048;0.1188376316;0.1128981165;0.1153775468;97749256.96;2937248142.75;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T06:43:00.000Z";"2024-12-29T23:16:00.000Z";"2781";0.1204633069;0.1212124357;0.1148760982;0.1155496048;73542982.07;2940892669.93;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T17:57:00.000Z";"2024-12-28T06:49:00.000Z";"2781";0.1176725138;0.1219783671;0.1159699725;0.1204633069;97536104.25;3065187245.91;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T19:58:00.000Z";"2024-12-27T00:22:00.000Z";"2781";0.1117872845;0.1188779651;0.1110444295;0.1176725138;124110245.16;2991757952.13;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:24:00.000Z";"2024-12-26T17:35:00.000Z";"2781";0.1195360752;0.1211750593;0.1111254172;0.1117874685;163899735.51;2842994802.75;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T19:50:00.000Z";"2024-12-25T08:13:00.000Z";"2781";0.1182391155;0.1210385139;0.1166049519;0.1195360752;112173359.48;3039283561.77;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T03:43:00.000Z";"2024-12-24T10:46:00.000Z";"2781";0.1216737798;0.1230939652;0.1152657108;0.1182391155;215008773.07;3003885641.16;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T23:02:00.000Z";"2024-12-23T01:22:00.000Z";"2781";0.1162412486;0.1229457476;0.1143580465;0.1216737798;184906378.45;3092087397.98;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T13:49:00.000Z";"2024-12-22T20:10:00.000Z";"2781";0.1187292915;0.1225505175;0.1151134418;0.1162412486;155900615.16;2953291674.94;"2024-12-22T23:59:59.999Z"
"2024-12-21T00:00:00.000Z";"2024-12-21T23:59:59.999Z";"2024-12-21T07:56:00.000Z";"2024-12-21T23:10:00.000Z";"2781";0.1231526227;0.1291857309;0.1171410406;0.1187292915;157875501.57;3015737676.51;"2024-12-21T23:59:59.999Z"
"2024-12-20T00:00:00.000Z";"2024-12-20T23:59:59.999Z";"2024-12-20T03:28:00.000Z";"2024-12-20T12:11:00.000Z";"2781";0.120967527;0.1267365698;0.1105290298;0.1231526227;340212392.11;3127307749.33;"2024-12-20T23:59:59.999Z"
"2024-12-19T00:00:00.000Z";"2024-12-19T23:59:59.999Z";"2024-12-19T10:55:00.000Z";"2024-12-19T20:12:00.000Z";"2781";0.1273207925;0.1321089637;0.1156723692;0.1209680997;319781175.92;3069358878.08;"2024-12-19T23:59:59.999Z"
"2024-12-18T00:00:00.000Z";"2024-12-18T23:59:59.999Z";"2024-12-18T00:01:00.000Z";"2024-12-18T21:10:00.000Z";"2781";0.1394045063;0.1394755908;0.1249229294;0.1273160867;270143451.15;3229613505.96;"2024-12-18T23:59:59.999Z"
"2024-12-17T00:00:00.000Z";"2024-12-17T23:59:59.999Z";"2024-12-17T00:00:00.000Z";"2024-12-17T23:16:00.000Z";"2781";0.1482422456;0.1482422456;0.1383019139;0.1394066628;251160362.2;3535417004;"2024-12-17T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-16T23:59:59.999Z";"2024-12-16T00:52:00.000Z";"2024-12-16T23:29:00.000Z";"2781";0.1566114511;0.1578281756;0.148081766;0.1482422456;216871538.66;3758542287.84;"2024-12-16T23:59:59.999Z"
"2024-12-15T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-15T14:10:00.000Z";"2024-12-15T22:10:00.000Z";"2781";0.1567871139;0.1579386685;0.1522612554;0.1566114511;117202314.64;3969734818.53;"2024-12-15T23:59:59.999Z"
"2024-12-14T00:00:00.000Z";"2024-12-14T23:59:59.999Z";"2024-12-14T01:31:00.000Z";"2024-12-14T18:57:00.000Z";"2781";0.162092492;0.1630086761;0.1533092144;0.1567871139;145149630.27;3975394066.85;"2024-12-14T23:59:59.999Z"
"2024-12-13T00:00:00.000Z";"2024-12-13T23:59:59.999Z";"2024-12-13T00:28:00.000Z";"2024-12-13T16:07:00.000Z";"2781";0.1631266748;0.1641744426;0.1581229311;0.162092492;160258381.87;4108877277.53;"2024-12-13T23:59:59.999Z"
"2024-12-12T00:00:00.000Z";"2024-12-12T23:59:59.999Z";"2024-12-12T09:23:00.000Z";"2024-12-12T22:13:00.000Z";"2781";0.1644570003;0.1729264371;0.1608434068;0.1631266748;269254218.54;4134023051.04;"2024-12-12T23:59:59.999Z"
"2024-12-11T00:00:00.000Z";"2024-12-11T23:59:59.999Z";"2024-12-11T17:26:00.000Z";"2024-12-11T02:17:00.000Z";"2781";0.1572781305;0.1683409829;0.1521565409;0.1644570003;242971274.95;4166689089.21;"2024-12-11T23:59:59.999Z"
"2024-12-10T00:00:00.000Z";"2024-12-10T23:59:59.999Z";"2024-12-10T00:39:00.000Z";"2024-12-10T18:13:00.000Z";"2781";0.1650332093;0.1663830831;0.1496925972;0.1572781305;376799077.82;3983793908.83;"2024-12-10T23:59:59.999Z"
"2024-12-09T00:00:00.000Z";"2024-12-09T23:59:59.999Z";"2024-12-09T00:06:00.000Z";"2024-12-09T21:10:00.000Z";"2781";0.1886072321;0.1890240931;0.1548326164;0.1650332093;383775010.68;4179162864.75;"2024-12-09T23:59:59.999Z"
"2024-12-08T00:00:00.000Z";"2024-12-08T23:59:59.999Z";"2024-12-08T23:22:00.000Z";"2024-12-08T09:56:00.000Z";"2781";0.1861775474;0.1890306393;0.1791275352;0.1886072321;269023652.45;4774906928.71;"2024-12-08T23:59:59.999Z"
"2024-12-07T00:00:00.000Z";"2024-12-07T23:59:59.999Z";"2024-12-07T22:10:00.000Z";"2024-12-07T08:44:00.000Z";"2781";0.1747366097;0.1879664839;0.1686182845;0.1849046022;408358135.05;4679987785.91;"2024-12-07T23:59:59.999Z"
"2024-12-06T00:00:00.000Z";"2024-12-06T23:59:59.999Z";"2024-12-06T23:50:00.000Z";"2024-12-06T00:07:00.000Z";"2781";0.15890093;0.1752614173;0.1585696373;0.1747366097;349154313.41;4421513612.62;"2024-12-06T23:59:59.999Z"
"2024-12-05T00:00:00.000Z";"2024-12-05T23:59:59.999Z";"2024-12-05T17:55:00.000Z";"2024-12-05T01:28:00.000Z";"2781";0.1588782812;0.1634115085;0.1539433717;0.1590960743;260351646.12;4024663539.26;"2024-12-05T23:59:59.999Z"
"2024-12-04T00:00:00.000Z";"2024-12-04T23:59:59.999Z";"2024-12-04T11:51:00.000Z";"2024-12-04T23:32:00.000Z";"2781";0.1590407284;0.1653941539;0.1574168661;0.1588782812;293914852.39;4018129870.11;"2024-12-04T23:59:59.999Z"
"2024-12-03T00:00:00.000Z";"2024-12-03T23:59:59.999Z";"2024-12-03T23:29:00.000Z";"2024-12-03T14:37:00.000Z";"2781";0.158342381;0.1597587853;0.1491603706;0.1590407284;278836607.96;4021181015.54;"2024-12-03T23:59:59.999Z"
"2024-12-02T00:00:00.000Z";"2024-12-02T23:59:59.999Z";"2024-12-02T01:59:00.000Z";"2024-12-02T18:01:00.000Z";"2781";0.1691301953;0.1719899375;0.1533807901;0.1583420241;285068124.29;4002415810.91;"2024-12-02T23:59:59.999Z"
"2024-12-01T00:00:00.000Z";"2024-12-01T23:59:59.999Z";"2024-12-01T14:26:00.000Z";"2024-12-01T02:43:00.000Z";"2781";0.1612795191;0.1696842963;0.1576520218;0.1691301953;225490758.79;4271557118.69;"2024-12-01T23:59:59.999Z"
"2024-11-30T00:00:00.000Z";"2024-11-30T23:59:59.999Z";"2024-11-30T08:23:00.000Z";"2024-11-30T00:46:00.000Z";"2781";0.1542939634;0.1651041374;0.1534882836;0.1612795191;207403129.81;4072174248.4;"2024-11-30T23:59:59.999Z"
"2024-11-29T00:00:00.000Z";"2024-11-29T23:59:59.999Z";"2024-11-29T22:41:00.000Z";"2024-11-29T08:00:00.000Z";"2781";0.1518108179;0.1558169992;0.1491516327;0.1542939634;123157543.08;3896890026.92;"2024-11-29T23:59:59.999Z"
"2024-11-28T00:00:00.000Z";"2024-11-28T23:59:59.999Z";"2024-11-28T00:01:00.000Z";"2024-11-28T15:56:00.000Z";"2781";0.1535562052;0.1535850772;0.148316666;0.1518106683;119933762.51;3833072285.39;"2024-11-28T23:59:59.999Z"
"2024-11-27T00:00:00.000Z";"2024-11-27T23:59:59.999Z";"2024-11-27T23:43:00.000Z";"2024-11-27T12:31:00.000Z";"2781";0.1490918261;0.1536547653;0.1464109593;0.1535562052;145180660.71;3876078702.25;"2024-11-27T23:59:59.999Z"
"2024-11-26T00:00:00.000Z";"2024-11-26T23:59:59.999Z";"2024-11-26T01:37:00.000Z";"2024-11-26T11:33:00.000Z";"2781";0.149736762;0.1524344509;0.1419341432;0.1490918261;157670521.15;3760251384.36;"2024-11-26T23:59:59.999Z"
"2024-11-25T00:00:00.000Z";"2024-11-25T23:59:59.999Z";"2024-11-25T12:58:00.000Z";"2024-11-25T22:41:00.000Z";"2781";0.1523919945;0.1576522237;0.1471388456;0.149736762;203746493.01;3777582079.05;"2024-11-25T23:59:59.999Z"
"2024-11-24T00:00:00.000Z";"2024-11-24T23:59:59.999Z";"2024-11-24T01:13:00.000Z";"2024-11-24T12:51:00.000Z";"2781";0.1535958465;0.1575420435;0.1451990808;0.152393055;211094293.79;3845797437.01;"2024-11-24T23:59:59.999Z"
"2024-11-23T00:00:00.000Z";"2024-11-23T23:59:59.999Z";"2024-11-23T13:10:00.000Z";"2024-11-23T20:31:00.000Z";"2781";0.1536060447;0.1644968998;0.1506098533;0.1535958465;234395855.32;3870624294.63;"2024-11-23T23:59:59.999Z"
"2024-11-22T00:00:00.000Z";"2024-11-22T23:59:59.999Z";"2024-11-22T23:56:00.000Z";"2024-11-22T13:31:00.000Z";"2781";0.1533586051;0.153724026;0.1461094668;0.1536059122;149519602.01;3871981883.69;"2024-11-22T23:59:59.999Z"
"2024-11-21T00:00:00.000Z";"2024-11-21T23:59:59.999Z";"2024-11-21T13:46:00.000Z";"2024-11-21T02:43:00.000Z";"2781";0.1518364936;0.1571405074;0.145477658;0.1533586051;173223510.63;3864705178.98;"2024-11-21T23:59:59.999Z"
"2024-11-20T00:00:00.000Z";"2024-11-20T23:59:59.999Z";"2024-11-20T07:18:00.000Z";"2024-11-20T19:30:00.000Z";"2781";0.1593022168;0.1663121679;0.1496371756;0.1518366772;195482470.54;3823173702.49;"2024-11-20T23:59:59.999Z"
"2024-11-19T00:00:00.000Z";"2024-11-19T23:59:59.999Z";"2024-11-19T12:29:00.000Z";"2024-11-19T22:35:00.000Z";"2781";0.1706630243;0.1778220952;0.156232394;0.1593022168;257362993.04;4012327877.59;"2024-11-19T23:59:59.999Z"
"2024-11-18T00:00:00.000Z";"2024-11-18T23:59:59.999Z";"2024-11-18T10:53:00.000Z";"2024-11-18T00:26:00.000Z";"2781";0.1502079627;0.1747309675;0.1489264278;0.1706630243;267672792.62;4294874573.99;"2024-11-18T23:59:59.999Z"
"2024-11-17T00:00:00.000Z";"2024-11-17T23:59:59.999Z";"2024-11-17T16:40:00.000Z";"2024-11-17T02:16:00.000Z";"2781";0.146707319;0.1555698199;0.1407464648;0.1502079627;151486752.84;3781233808.76;"2024-11-17T23:59:59.999Z"
"2024-11-16T00:00:00.000Z";"2024-11-16T23:59:59.999Z";"2024-11-16T08:35:00.000Z";"2024-11-16T01:23:00.000Z";"2781";0.1390528412;0.1490296532;0.136161093;0.146707319;139816371.66;3690031187.94;"2024-11-16T23:59:59.999Z"
"2024-11-15T00:00:00.000Z";"2024-11-15T23:59:59.999Z";"2024-11-15T22:56:00.000Z";"2024-11-15T15:25:00.000Z";"2781";0.1401873242;0.142434247;0.1268845643;0.1424174377;218531279.8;3583161988.56;"2024-11-15T23:59:59.999Z"
"2024-11-14T00:00:00.000Z";"2024-11-14T23:59:59.999Z";"2024-11-14T18:39:00.000Z";"2024-11-14T15:37:00.000Z";"2781";0.1278742658;0.1524279719;0.1223699854;0.1401873242;288612438.32;3526149084.03;"2024-11-14T23:59:59.999Z"
"2024-11-13T00:00:00.000Z";"2024-11-13T23:59:59.999Z";"2024-11-13T01:16:00.000Z";"2024-11-13T21:22:00.000Z";"2781";0.1388335621;0.1413193204;0.1243818347;0.1278742658;170666195.5;3215576581.49;"2024-11-13T23:59:59.999Z"
"2024-11-12T00:00:00.000Z";"2024-11-12T23:59:59.999Z";"2024-11-12T00:01:00.000Z";"2024-11-12T13:54:00.000Z";"2781";0.1530700486;0.1531360277;0.1326029746;0.1388335621;269448518.96;3490227997.08;"2024-11-12T23:59:59.999Z"
"2024-11-11T00:00:00.000Z";"2024-11-11T23:59:59.999Z";"2024-11-11T10:28:00.000Z";"2024-11-11T06:22:00.000Z";"2781";0.1518483642;0.1574662875;0.1473190802;0.1530700486;261951312.46;3847098945.32;"2024-11-11T23:59:59.999Z"
"2024-11-10T00:00:00.000Z";"2024-11-10T23:59:59.999Z";"2024-11-10T18:39:00.000Z";"2024-11-10T01:20:00.000Z";"2781";0.1344819617;0.1615526982;0.1323979631;0.1518483642;578032472.59;3813219759.91;"2024-11-10T23:59:59.999Z"
"2024-11-09T00:00:00.000Z";"2024-11-09T23:59:59.999Z";"2024-11-09T23:44:00.000Z";"2024-11-09T04:16:00.000Z";"2781";0.1119897851;0.1359941869;0.109950262;0.1344819617;239768753.65;3378107446.43;"2024-11-09T23:59:59.999Z"
"2024-11-08T00:00:00.000Z";"2024-11-08T23:59:59.999Z";"2024-11-08T00:49:00.000Z";"2024-11-08T17:11:00.000Z";"2781";0.1145343831;0.1159543454;0.1072913106;0.1119897851;117657944.84;2812336805.25;"2024-11-08T23:59:59.999Z"
"2024-11-07T00:00:00.000Z";"2024-11-07T23:59:59.999Z";"2024-11-07T03:02:00.000Z";"2024-11-07T23:22:00.000Z";"2781";0.120139232;0.1235555651;0.1124409756;0.1145343831;127293994.24;2875484389.76;"2024-11-07T23:59:59.999Z"
"2024-11-06T00:00:00.000Z";"2024-11-06T23:59:59.999Z";"2024-11-06T07:41:00.000Z";"2024-11-06T00:01:00.000Z";"2781";0.1110893159;0.1235846349;0.1109541496;0.120139232;153463301.28;3015372281.12;"2024-11-06T23:59:59.999Z"
"2024-11-05T00:00:00.000Z";"2024-11-05T23:59:59.999Z";"2024-11-05T17:11:00.000Z";"2024-11-05T00:01:00.000Z";"2781";0.1036992774;0.1138686639;0.1036729598;0.1110893159;66593822.5;2785905677.97;"2024-11-05T23:59:59.999Z"
"2024-11-04T00:00:00.000Z";"2024-11-04T23:59:59.999Z";"2024-11-04T04:11:00.000Z";"2024-11-04T17:07:00.000Z";"2781";0.1082613072;0.1105349496;0.1013989318;0.1036992774;60263849.66;2599857715.27;"2024-11-04T23:59:59.999Z"
"2024-11-03T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-11-03T00:16:00.000Z";"2024-11-03T15:10:00.000Z";"2781";0.1126862965;0.1129479734;0.1060149;0.1082613072;61328287.39;2714873450.61;"2024-11-03T23:59:59.999Z"
"2024-11-02T00:00:00.000Z";"2024-11-02T23:59:59.999Z";"2024-11-02T07:28:00.000Z";"2024-11-02T17:44:00.000Z";"2781";0.1165543881;0.1172977773;0.1113495164;0.1126862965;38275643.71;2825014043.44;"2024-11-02T23:59:59.999Z"
"2024-11-01T00:00:00.000Z";"2024-11-01T23:59:59.999Z";"2024-11-01T11:16:00.000Z";"2024-11-01T07:49:00.000Z";"2781";0.1142172004;0.1205307751;0.1132535907;0.1165534415;110141937.2;2921117541.06;"2024-11-01T23:59:59.999Z"
"2024-10-31T00:00:00.000Z";"2024-10-31T23:59:59.999Z";"2024-10-31T04:04:00.000Z";"2024-10-31T07:07:00.000Z";"2781";0.1125914321;0.1180284055;0.112149138;0.1142172004;129619280.84;2860103456.1;"2024-10-31T23:59:59.999Z"
"2024-10-30T00:00:00.000Z";"2024-10-30T23:59:59.999Z";"2024-10-30T03:10:00.000Z";"2024-10-30T11:28:00.000Z";"2781";0.1127793317;0.1142478721;0.1053190019;0.1125914321;110075343.26;2820165171.49;"2024-10-30T23:59:59.999Z"
"2024-10-29T00:00:00.000Z";"2024-10-29T23:59:59.999Z";"2024-10-29T02:47:00.000Z";"2024-10-29T20:01:00.000Z";"2781";0.1191393791;0.1217340357;0.1087136479;0.1127793317;114162891.12;2823972728.69;"2024-10-29T23:59:59.999Z"
"2024-10-28T00:00:00.000Z";"2024-10-28T23:59:59.999Z";"2024-10-28T00:19:00.000Z";"2024-10-28T15:07:00.000Z";"2781";0.1211763206;0.1217468351;0.1162832336;0.1191393791;49988694.87;2982373591.1;"2024-10-28T23:59:59.999Z"
"2024-10-27T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-27T17:01:00.000Z";"2024-10-27T02:58:00.000Z";"2781";0.1180134591;0.1246512733;0.116366065;0.1211763206;38869912.33;3030646128.72;"2024-10-27T23:59:59.999Z"
"2024-10-26T00:00:00.000Z";"2024-10-26T23:59:59.999Z";"2024-10-26T08:53:00.000Z";"2024-10-26T00:10:00.000Z";"2781";0.1127232712;0.1202198671;0.1098788499;0.1180134591;113753747.19;2952302579.63;"2024-10-26T23:59:59.999Z"
